offer_id,customer_id,offer_type,accepted,date_offered
3996,15644692,Cashback,True,2026-07-25
3997,15670354,Cashback,True,2026-04-02
3998,15786717,Fee Waiver,True,2026-02-12
3999,15649793,Fee Waiver,True,2026-02-04
4000,15684516,Rate Discount,False,2025-09-08
4001,15684516,Cashback,True,2024-11-08
4002,15581525,Fee Waiver,True,2025-12-26
4003,15628420,Cashback,True,2024-12-11
4004,15600478,Cashback,False,2024-10-22
4005,15784361,Fee Waiver,True,2025-01-24
4006,15767626,Rate Discount,False,2025-10-14
4007,15632521,Fee Waiver,True,2024-12-09
4008,15729515,Fee Waiver,True,2025-04-30
4009,15729515,Rate Discount,True,2026-07-25
4010,15682070,Rate Discount,True,2025-03-17
4011,15682070,Loyalty Bonus,True,2024-12-31
4012,15743817,Fee Waiver,False,2026-03-19
4013,15572158,Fee Waiver,True,2026-06-21
4014,15665963,Loyalty Bonus,True,2024-11-18
4015,15612524,Rate Discount,True,2026-03-26
4016,15612524,Rate Discount,True,Unknown
4017,15596962,Product Upgrade,True,2025-10-29
4018,15596962,Cashback,False,2025-12-14
4019,15744942,Rate Discount,False,2025-03-31
4020,15744942,Rate Discount,True,2025-01-02
4021,15573278,Fee Waiver,True,2025-07-13
4022,15573278,Loyalty Bonus,True,2026-01-17
4023,15717056,Cashback,False,2025-12-10
4024,15717056,Product Upgrade,False,2025-01-08
4025,15795881,Rate Discount,False,2025-11-23
4026,15795881,Cashback,False,2026-02-10
4027,15792250,Rate Discount,True,2025-08-19
4028,15792250,Product Upgrade,True,2025-03-21
4029,15740406,Fee Waiver,False,2026-04-17
4030,15740406,Cashback,False,2026-04-26
4031,15768137,Cashback,False,2026-03-13
4032,15569120,Rate Discount,True,2025-04-18
4033,15723721,Product Upgrade,False,2026-05-10
4034,15777122,Cashback,False,2025-03-29
4035,15742681,Fee Waiver,True,17/07/2025
4036,15742681,,True,2025-11-20
4037,15582090,Fee Waiver,2,2026-03-21
4038,15711254,Rate Discount,True,2026-06-06
4039,15775067,Cashback,False,2024-10-01
4040,15602851,Fee Waiver,False,2026-06-09
4041,15701175,Cashback,True,2025-03-04
4042,15620341,Loyalty Bonus,False,2025-06-04
4043,15620341,Product Upgrade,UNKNOWN,2026-01-06
4044,15613886,Loyalty Bonus,True,2025-03-11
4045,15613886,Fee Waiver,False,2024-11-02
4046,15792916,Loyalty Bonus,True,2026-05-10
4047,15710408,Cashback,,2024-11-16
4048,15649354,Rate Discount,False,2026-06-18
4049,15671610,Product Upgrade,True,2025-10-31
4050,15671610,Cashback,True,2024-10-16
4051,15750014,Cashback,True,2026-02-16
4052,15805769,Fee Waiver,True,2024-10-27
4053,15719508,Fee Waiver,False,2026-07-08
4054,15609011,Rate Discount,False,2026-01-06
4055,15609011,Fee Waiver,True,2025-09-22
4056,15626795,Cashback,UNKNOWN,2024-10-20
4057,15773731,Rate Discount,True,2025-07-24
4058,15777599,Rate Discount, False ,2025-12-27
4059,15777599,Rate Discount,False,2026-07-13
4060,15754577,Cashback,False,2025-12-22
4061,15754577,Fee Waiver,False,2026-07-27
4062,15669589,Cashback,False,2026-01-07
4063,15632793,Rate Discount,False,2025-02-13
4064,15720583,Product Upgrade,False,2026-01-04
4065,15720583,Loyalty Bonus,False,2024-12-02
4066,15780432,Cashback,False,2025-12-08
4067,15780432,Product Upgrade,True,2024-10-20
4068,15673223,Rate Discount,True,2025-02-15
4069,15673223,Loyalty Bonus,False,2025-09-15
4070,15807989,Rate Discount,False,2024-10-11
4071,15812832,Product Upgrade,False,2026-04-23
4072,15680517,Cashback,False,2026-04-24
4073,15627741,Loyalty Bonus,True,2025-11-19
4074,15712121,Cashback,False,2026-04-22
4075,15712121,Rate Discount,True,2026-07-28
4076,15805429,Cashback,True,2024-11-04
4077,15805429,Product Upgrade,,2025-12-04
4078,15775490,Fee Waiver,True,2025-04-15
4079,15775490,Fee Waiver,True,2025-11-30
4080,15718454,Cashback,True,2026-03-16
4081,15744691,Fee Waiver, False ,2025-09-16
4082,76472727,Rate Discount,False,2026-05-13
4083,15790412,Product Upgrade,True,2025-12-15
4084,15663294,Loyalty Bonus,True,2026-07-04
4085,15706729,Product Upgrade,False,2024-09-15
4086,15674433,Product Upgrade,True,2025-04-16
4087,15674433,Fee Waiver,True,2025-03-05
4088,15806284,Loyalty Bonus,True,2025-02-07
4089,15806284,Fee Waiver,True,2024-11-01
4090,15682322,Product Upgrade,True,2025-11-13
4091,15579915,Product Upgrade,True,2025-11-03
4092,15681928,,True,2026-05-31
4093,15734005,Rate Discount,True,2026-04-12
4094,15592578,Rate Discount,True,2026-05-27
4095,15671243,Fee Waiver,True,2025-02-18
4096,15775709,Cashback,True,2026-06-09
4097,15775709,Cashback,True,2025-02-17
4098,15702631,Product Upgrade,True,
4099,15602282,Rate Discount,False,2026-07-10
4100,15717879,Loyalty Bonus,False,2026-04-08
4101,15794468,Fee Waiver,False,2024-12-15
4102,15684921,Rate Discount,True,2025-10-02
4103,15720676,Loyalty Bonus,True,2026-08-12
4104,15720676,Fee Waiver,,2025-04-14
4105,15732672,Fee Waiver,Unknown,2025-05-01
4106,15692406,Loyalty Bonus,True,2025-01-24
4107,15793307,Fee Waiver,True,2024-09-03
4108,15667289,Product Upgrade,MAYBE,2025-01-14
4109,15624641,Fee Waiver,False,2025-11-29
4110,15624641,Product Upgrade,True,2026-03-28
4111,15734610,Rate Discount,True,2025-02-08
4112,15642709,Rate Discount,False,2026-02-19
4113,customer_15596303,Fee Waiver,True,2024-09-05
4114,15787255,Cashback,False,2026-01-12
4115,15787255,Rate Discount,False,2025-08-07
4116,15742442,Loyalty Bonus,True,2025-08-25
4117,15758692,Fee Waiver,True,2026-02-05
4118,15758692,Rate Discount,True,2025-10-04
4119,15568238,Product Upgrade,False,2025-04-04
4120,15730353,Rate Discount,True,2025-05-29
4121,15721462,Fee Waiver,True,2024-10-04
4122,15632899,Product Upgrade,True,2025-03-13
4123,15718465,Fee Waiver,False,2026-03-14
4124,15682995,Fee Waiver,False,2025-07-13
4125,15584776,Loyalty Bonus,True,2026-08-02
4126,15777772,Cashback,True,2024-12-09
4127,15576156,Product Upgrade,True,2025-09-19
4128,15646756,Cashback,True,2026-04-14
4129,15742886,Cashback,True,2024-12-13
4130,15586135,Product Upgrade,True,2025-07-20
4131,15727317,Product Upgrade,False,2025-09-29
4132,15572051,Product Upgrade,False,2025-03-31
4133,15708422,Rate Discount,True,2024-12-10
4134,15744606,Product Upgrade,False,2025-01-14
4135,15744606,Rate Discount,False,2024-11-20
4136,15644796,Fee Waiver,False,2025-08-24
4137,15726250,Loyalty Bonus,True,2026-08-22
4138,15726250,cashback,True,2025-01-19
4139,15764432,Product Upgrade,False,2025-07-18
4140,15764432,Rate Discount,False,2026-02-03
4141,15631721,cashback,False,2026-02-07
4142,15668104,Loyalty Bonus,False,2024-09-03
4143,15587240,Rate Discount,True,2026-02-10
4144,15587240,Fee Waiver,False,2025-10-25
4145,15601594,Loyalty Bonus,False,2025-07-21
4146,15617790,Fee Waiver,False,2024-10-04
4147,15812767,Fee Waiver,False,2025-04-03
4148,15689201,Cashback,True,2025-09-09
4149,15614716,Cashback,True,2026-03-14
4150,46252349,Cashback,True,2025-12-09
4151,15692259,Cashback,False,2025-09-21
4152,15590966,Cashback,False,2024-09-22
4153,15656426,Cashback,False,2026-04-17
4154,15651103,Loyalty Bonus,False,2024-12-02
4155,15651103,Product Upgrade,False,2025-01-03
4156,15672299,Cashback,False,2024-11-04
4157,15772250,Fee Waiver,False,2026-05-07
4158,15763922,Fee Waiver,False,2025-05-26
4159,15763922,Product Upgrade,True,2025-05-15
4160,15624323,Fee Waiver,False,2024-11-05
4161,15624323,Cashback,True,2025-05-02
4162,15688612,Rate Discount,False,2025-11-30
4163,15688612,Rate Discount,True,2026-04-29
4164,15694644,Product Upgrade,False,2024-10-09
4165,15775430,Cashback,False,2025-07-23
4166,15760849,Rate Discount,True,2026-03-20
4167,15813095,Fee Waiver,False,2026-08-07
4168,15705281,Fee Waiver,True,2026-03-15
4169,15812594,Cashback, True ,2025-01-04
4170,66105510,Loyalty Bonus,False,2026-02-07
4171,15626322,Rate Discount,True,2026-05-06
4172,15723105,Fee Waiver,True,2025-01-26
4173,15794849,Rate Discount,False,2026-05-10
4174,15613102,Loyalty Bonus,False,2024-09-14
4175,15613102,Cashback,False,2025-05-29
4176,15621440,Loyalty Bonus,True,2026-07-17
4177,15621440,Loyalty Bonus,False,2026-05-06
4178,15677146,Loyalty Bonus,True,2026-07-01
4179,15722425,Product Upgrade,False,2025-08-08
4180,15682421,Cashback,False,2025-07-24
4181,15682421,Fee Waiver,True,2026-08-25
4182,15691910,Loyalty Bonus,True,2025-07-11
4183,15691910,Cashback,False,2025-11-21
4184,15721779,N/A,False,2025-09-07
4185,15579548,Product Upgrade,True,2026-07-27
4186,15681075,Fee Waiver,False,2025-06-02
4187,15607884,Loyalty Bonus,True,2025-01-07
4188,15767757,Fee Waiver,False,2026-06-26
4189,15791550,Rate Discount,True,2024-10-19
4190,15791550,Cashback,False,2026-05-01
4191,15658589,Loyalty Bonus,False,2025-11-11
4192,15629744,Rate Discount,True,2024-11-06
4193,15660768,Fee Waiver,True,2024-10-12
4194,15660768,Fee Waiver,False,2025-09-24
4195,15641298,Product Upgrade,True,2026-05-15
4196,15625675,Cashback,True,2024-11-19
4197,15704231,Rate Discount,2,2025-11-12
4198,15735400,Fee Waiver,True,2026-01-12
4199,15632826,Fee Waiver,True,2025-09-01
4200,15664737,Loyalty Bonus,True,2025-03-28
4201,15738954,Cashback,False,2024-11-11
4202,15738954,Product Upgrade,False,2025-11-01
4203,15621611,Rate Discount,False,2024-11-16
4204,15783752,Fee Waiver,True,2026-02-20
4205,15709474,Fee Waiver,False,2025-12-13
4206,15796434,Fee Waiver,True,2024-11-18
4207,15781505,Loyalty Bonus,False,2026-03-25
4208,15781505,Rate Discount,False,2025-01-07
4209,15625819,Fee Waiver,True,2026-04-11
4210,15724719,Loyalty Bonus,True,2024-11-04
4211,15624695,Product Upgrade,False,2025-07-22
4212,15718216,Rate Discount,True,2024-11-01
4213,15783349,Product Upgrade,True,2025-09-04
4214,15576641,Fee Waiver,True,2025-01-13
4215,15749519,Rate Discount,False,2025-06-19
4216,15591286,Loyalty Bonus,2,2025-05-23
4217,15591286,Rate Discount,False,2025-10-28
4218,15668323,Loyalty Bonus,False,2024-11-24
4219,15668323,Cashback,False,2025-09-02
4220,15608528,Rate Discount,True,2026-07-08
4221,15660840,Product Upgrade,False,2026-01-11
4222,15660840,Rate Discount,False,2025-05-16
4223,15750811,Product Upgrade,True,2026-05-30
4224,15581526,Rate Discount,True,2025-09-13
4225,15662751,Fee Waiver,False,2026-01-01
4226,15684319,Fee Waiver,True,2025-09-10
4227,15702190,Cashback,True,2025-04-07
4228,15702190,Product Upgrade,True,2026-04-07
4229,15588517,Loyalty Bonus,False,2026-05-25
4230,15801863,Cashback,True,2026-03-18
4231,15584271,Cashback,True,2026-08-25
4232,15584271,Rate Discount,False,2025-01-05
4233,15720820,Rate Discount,True,2024-10-05
4234,15743759,fee waiver,True,2024-11-09
4235,15749947,Product Upgrade,True,2026-06-01
4236,15746664,Cashback,False,2024-10-07
4237,49305312,Cashback,False,2024-12-06
4238,15761497,Cashback,False,2024-10-21
4239,15628600,Rate Discount,True,2026-06-28
4240,15814022,Product Upgrade,True,2025-10-30
4241,15659194,Fee Waiver,False,2026-03-23
4242,15691817,Product Upgrade,False,2025-08-01
4243,15707488,Fee Waiver,False,2025-02-01
4244,15687648,Product Upgrade,True,2025-10-09
4245,15607230,Rate Discount,False,2025-02-20
4246,15607230,Product Upgrade,False,2025-09-23
4247,15587507,,False,2025-11-12
4248,15579616,Fee Waiver,False,2024-11-16
4249,15694852,Fee Waiver,False,2025-11-12
4250,15589924,N/A,True,2026-01-30
4251,15589924,Rate Discount,True,2025-08-14
4252,15731330,Fee Waiver,False,2025-05-07
4253,15731330,Rate Discount,False,2025-05-18
4254,15803078,Fee Waiver,True,2025-10-19
4255,15652180,Loyalty Bonus,False,2026-08-13
4256,15652180,Product Upgrade,True,2025-03-15
4257,15741195,Cashback,True,2024-09-13
4258,15741195,Loyalty Bonus,True,2024-10-03
4259,15743490,Fee Waiver,False,2025-06-19
4260,15602909,Loyalty Bonus,True,2025-05-15
4261,15602909,Loyalty Bonus,True,2025-12-24
4262,15734058,Cashback,True,2025-04-16
4263,15801788,Rate Discount,True,2026-08-23
4264,15702462,Product Upgrade,True,2024-09-03
4265,15794187,Loyalty Bonus,True,2025-11-18
4266,15794187,Loyalty Bonus,True,2024-12-27
4267,15792989,Cashback,True,2024-10-05
4268,15613734,Product Upgrade,True,2024-11-21
4269,15636700,Rate Discount,False,2026-05-17
4270,15652469,Fee Waiver,True,2025-01-28
4271,15749638,Cashback,False,2026-05-28
4272,15728706,Loyalty Bonus,False,2026-08-01
4273,15728706,Cashback,False,2026-06-23
4274,15778696,Fee Waiver,False,2025-07-28
4275,15584338,Fee Waiver,True,2025-08-25
4276,15794939,Fee Waiver,False,2026-02-01
4277,15780386,Cashback,False,2024-09-29
4278,15719779,Fee Waiver,False,2025-01-30
4279,15699830,Loyalty Bonus,True,2024-09-03
4280,15569264,Loyalty Bonus,False,2025-12-28
4281,15595158,Product Upgrade,False,2025-08-20
4282,15599126,Cashback,True,2025-11-05
4283,15650575,Loyalty Bonus,False,2025-01-01
4284,15641490,Product Upgrade,False,2025-05-06
4285,15641490,Rate Discount,False,2024-11-25
4286,15680234,Loyalty Bonus,True,"Jun 24, 2025"
4287,15680234,RATE DISCOUNT,True,2026-02-23
4288,15592230,Loyalty Bonus,True,2026-05-05
4289,15782641,Fee Waiver,True,2024-11-20
4290,51035964,Fee Waiver,True,2026-06-05
4291,15813681,Loyalty Bonus,False,2025-06-08
4292,15813681,Fee Waiver,False,2026-06-21
4293,15596649,Fee Waiver,True,2025-05-02
4294,15700460,Product Upgrade,True,2025-07-21
4295,15784000,Product Upgrade,False,2025-08-12
4296,15654025,Cashback,True,2024-10-13
4297,15589431,Fee Waiver,TRUE,2025-07-24
4298,15578238,Cashback,False,2025-07-24
4299,15566269,Loyalty Bonus,False,2024-11-19
4300,15639217,Loyalty Bonus,False,2024-10-17
4301,15688644,Rate Discount,True,2025-01-31
4302,15662426,Fee Waiver,True,2025-02-10
4303,15720511,Loyalty Bonus,True,2025-11-25
4304,15720511,Cashback,True,2025-04-23
4305,15567246,Cashback,True,2025-02-07
4306,15647965,Rate Discount,False,2025-04-19
4307,15675749,Cashback,False,2025-07-02
4308,15782181,Loyalty Bonus,False,2025-01-11
4309,15782181,Loyalty Bonus,False,2024-10-24
4310,15795738,Cashback,True,2024-10-03
4311,15773751,Loyalty Bonus,True,2024-10-18
4312,15655436,Cashback,False,2026-02-21
4313,15801832,Rate Discount,False,2024-11-27
4314,15661349,Rate Discount,False,2026-05-17
4315,15661349,Cashback,True,2025-12-29
4316,15779985,Rate Discount,False,2024-09-25
4317,15779985,Fee Waiver,False,2025-07-28
4318,15663410,Rate Discount,False,2026-03-07
4319,15812230,Cashback,True,2025-04-02
4320,15812230,Product Upgrade,True,2026-02-05
4321,15742848,Product Upgrade,True,2025-03-04
4322,15674541,Cashback,False,2025-05-11
4323,15728564,Loyalty Bonus,True,2024-12-11
4324,15580701,Product Upgrade,False,2026-05-30
4325,15580701,Rate Discount,False,2025-12-25
4326,15688973,Loyalty Bonus,2,2026-05-27
4327,15709412,Product Upgrade,True,2025-09-26
4328,15709412,Cashback,False,2026-04-15
4329,15602500,Rate Discount,False,
4330,15602500,Product Upgrade,True,2025-09-16
4331,15730796,Loyalty Bonus,False,2026-08-17
4332,15663883,Fee Waiver,False,2025-07-21
4333,15589296,Product Upgrade,True,2026-02-27
4334,15586425,Cashback,True,2025-05-03
4335,15681410,cashback,False,2026-04-20
4336,15668283,Cashback,False,2025-11-11
4337,15624072,Product Upgrade,True,2024-09-19
4338,customer_15624072,Product Upgrade,False,2026-06-29
4339,15669664,Rate Discount,False,2025-08-14
4340,15669664,Product Upgrade,False,2026-06-11
4341,15733661,Rate Discount,False,2026-04-03
4342,15710012,Fee Waiver,False,2025-08-07
4343,15710012,Product Upgrade,True,2025-12-23
4344,15763327,Rate Discount,True,2025-05-25
4345,15763327,Fee Waiver,False,
4346,15668853,Cashback,True,2026-03-28
4347,15639303,Rate Discount,False,2025-09-24
4348,15648933,Rate Discount,True,2025-01-18
4349,15648933,Product Upgrade,False,2025-09-25
4350,15598161,Cashback,False,2024-10-24
4351,15745624,Rate Discount,False,2024-12-24
4352,15745624,Rate Discount,False,2025-03-31
4353,15801417,Fee Waiver,True,2025-09-29
4354,15801417,Cashback,True,2026-02-19
4355,15592707,Product Upgrade,False,2024-10-31
4356,15593954,Cashback,True,2024-11-19
4357,15638257,Fee Waiver,False,2026-03-11
4358,15638257,Product Upgrade,False,2025-12-27
4359,15690939,Cashback,True,2025-04-23
4360,15723613,Cashback,False,2025-02-01
4361,15723613,Fee Waiver,True,2025-01-03
4362,15813640,Product Upgrade,True,2026-08-13
4363,15813640,Cashback,True,2026-03-20
4364,15600357,Loyalty Bonus,False,2025-02-17
4365,15600357,Product Upgrade,False,2024-09-25
4366,15747014,Fee Waiver,False,2025-02-18
4367,15747014,Rate Discount,True,2025-12-03
4368,15809830,Rate Discount,True,2025-08-29
4369,43840827,Loyalty Bonus,True,2025-07-31
4370,15662245,Cashback,True,2025-05-10
4371,15651075,Rate Discount,False,2025-03-19
offer_4372,15651075,Fee Waiver,False,2026-08-26
4373,15583462,Rate Discount,False,2025-11-09
4374,15583462,Loyalty Bonus,False,2025-07-29
4375,15757661,Fee Waiver,False,2024-10-15
4376,15729117,N/A,True,2024-12-09
4377,15566253,Product Upgrade,True,2024-11-21
4378,15595153,Product Upgrade,True,2026-03-06
4379,15698572,Cashback,True,2025-11-19
4380,15674149,Cashback,False,2026-05-11
4381,15623082,Loyalty Bonus,True,2025-06-13
4382,15623082,Cashback,True,2024-10-22
4383,15797905,Cashback,True,2026-01-17
4384,15797905,Rate Discount,False,2025-01-11
4385,15582951,Fee Waiver,True,2026-04-18
4386,15641575,Rate Discount,True,2025-11-15
4387,15638803,Loyalty Bonus,True,2025-10-11
4388,15638803,Rate Discount,False,2025-06-19
4389,15811200,Cashback,False,2026-06-22
4390,15633274,Product Upgrade,False,2025-10-30
4391,15633274,Cashback,True,2026-08-20
4392,15660417,Loyalty Bonus,False,2025-08-11
4393,15785547,Cashback,UNKNOWN,2024-09-29
4394,15580227,Rate Discount,True,2025-12-18
4395,15657830,Cashback,True,2026-01-23
4396,15657830,Cashback,False,2026-01-05
4397,15798256,Rate Discount,True,2025-10-10
4398,15798256,Fee Waiver,False,2025-08-28
4399,15643819,Product Upgrade,True,2024-09-21
4400,15726855,Fee Waiver,False,2026-05-28
4401,15755225,Fee Waiver,False,2025-08-09
4402,15725221,Loyalty Bonus,True,2025-02-26
4403,15725221,Rate Discount,True,2025-06-25
4404,15789055,Fee Waiver,True,2024-10-13
4405,15668894,Cashback,True,2026-07-06
4406,15589563,Loyalty Bonus,True,2025-02-17
4407,15693162,Loyalty Bonus,True,2024-12-28
4408,15693162,Rate Discount,True,2025-11-10
4409,15611848,Cashback,False,2026-08-05
4410,15611848,Rate Discount,False,2024-11-30
4411,15581237,Product Upgrade,False,2025-02-08
4412,15581237,Loyalty Bonus,True,2024-11-22
4413,15738150,Cashback,True,2025-03-31
4414,15678571,Cashback,True,2025-03-21
4415,15736124,Fee Waiver,False,2024-09-21
4416,15623202,Cashback,True,2026/03/02
4417,15804201,Product Upgrade,True,2025-10-19
4418,15596863,Product Upgrade,False,2026-05-29
4419,15696277,Fee Waiver, False ,2026-07-27
4420,15748608,Rate Discount,True,2024-12-12
4421,15748608,Fee Waiver,True,2026-05-05
4422,15802390,Cashback,False,2025-02-28
4423,15802390,Cashback,False,2024-12-23
4424,15648766,Cashback,False,2026-05-17
4425,15659094,Loyalty Bonus,False,2026-07-24
4426,15659094,Fee Waiver,True,2026-02-16
4427,15595842,Loyalty Bonus,False,2025-03-20
4428,50035859,Rate Discount,True,2024-09-12
4429,15722322,Loyalty Bonus,True,2026-05-05
4430,15722322,Loyalty Bonus,False,2026-01-25
4431,15639278,Product Upgrade,False,2025-01-18
4432,15568487,Product Upgrade,True,2025-04-27
4433,15682084,Rate Discount,True,2025-08-24
4434,15601387,Rate Discount,True,2025-02-23
4435,15642515,Fee Waiver,True,2025-10-08
4436,15642515,Loyalty Bonus,True,2025-09-16
4437,15710421,Cashback,False,2024-12-18
4438,15726774,Cashback,True,2026-06-15
4439,customer_15726774,Cashback,False,2025-06-26
4440,15641877,RATE DISCOUNT,True,2025-08-30
4441,15796496,Fee Waiver,True,2025-11-25
4442,15796496,Fee Waiver,False,2024-12-02
4443,15625584,Fee Waiver,True,2026-02-15
4444,15625584,cashback,True,2026-07-12
4445,15575759,Fee Waiver,False,2024-12-27
4446,15746805,Loyalty Bonus,True,2025-06-16
4447,15746805,Loyalty Bonus,True,2026-04-23
4448,15714970,Cashback,False,2025-03-02
4449,15729454,Cashback,False,2026-05-23
4450,15578375,Product Upgrade,True,2025-02-24
4451,15649414,Loyalty Bonus,False,2026-02-23
4452,15649414,Cashback,True,2026-07-08
4453,15701605,Rate Discount,True,2025-04-14
4454,15625586,Rate Discount,True,2025-10-30
4455,15625586,Cashback,False,2026-08-25
4456,15782993,Loyalty Bonus,True,2026-02-17
4457,15782993,Loyalty Bonus,False,2026-01-04
4458,15774382,Cashback,True,2026-03-26
4459,15689602,Cashback,True,2025-06-21
4460,15756155,Cashback,False,2025-06-03
4461,15812647,Loyalty Bonus,False,2026-03-08
offer_4462,15812647,Cashback,False,2025-10-28
4463,15736043,Rate Discount,True,2026-07-21
4464,15602572,Rate Discount,True,2025-06-24
4465,15602572,Fee Waiver,True,2025-07-29
4466,15674765,Product Upgrade,True,2025-09-03
4467,15674765,Fee Waiver,False,2025-06-23
4468,15678725,Loyalty Bonus,True,2025-08-15
4469,15795878,Rate Discount,False,2024-12-17
4470,15735346,Loyalty Bonus,False,2025-10-09
4471,15790067,Product Upgrade,True,2026-07-27
4472,15585777,Loyalty Bonus,True,2025-06-26
4473,15650864,Loyalty Bonus,True,2024-09-20
4474,15633818,Rate Discount,True,2026-02-12
4475,15633818,Cashback,True,2025-10-03
4476,15567013,Loyalty Bonus,True,2025-11-20
4477,15777784,Rate Discount,False,2025-09-04
4478,15777784,Loyalty Bonus,True,2026-04-20
4479,15651315,Loyalty Bonus,False,2025-10-17
4480,15572398,Rate Discount,True,2026-03-19
4481,15729557,Fee Waiver,True,2025-08-19
4482,15583073,Product Upgrade,False,2025-08-16
4483,15614361,Cashback,True,2026-01-14
4484,15724684,Rate Discount,False,2024-11-30
4485,15636541,Cashback,False,2024-11-20
4486,15787222,Cashback,True,2025-08-28
4487,15594270,Rate Discount,True,2025-11-23
4488,15594270,Fee Waiver,False,2026-07-24
4489,15701524,Rate Discount,True,2025-04-26
4490,15645847,fee waiver,True,2026-07-13
4491,15628893,Fee Waiver,False,2026-05-16
4492,15628893,Fee Waiver,True,2024-09-06
4493,15764073,Rate Discount,True,2025-09-08
4494,15782879,Cashback,False,2026-07-03
4495,15782879,Loyalty Bonus,True,2024-10-16
4496,15726087,Rate Discount,True,2026-07-10
4497,15786249,Fee Waiver,True,2026-07-11
4498,15786249,Product Upgrade,False,2026-03-10
4499,15812850,Fee Waiver,True,2026-08-29
4500,15656597,Fee Waiver,False,2026-04-12
4501,15699446,Cashback,True,2024-11-15
4502,15699446,Product Upgrade,False,2024-12-05
4503,15704771,Cashback,True,2026-06-05
4504,15588372,Fee Waiver,True,2025-07-24
4505,15607509,Cashback,False,2025-09-11
4506,15607509,Fee Waiver,True,2025-01-11
4507,15670343,Loyalty Bonus,True,2026-05-07
4508,15670343,Loyalty Bonus,False,2024-10-08
4509,15597968,Rate Discount,False,2025-02-16
4510,15796957,Cashback,True,2025-03-21
4511,15796957,Loyalty Bonus,True,2024-09-03
4512,15631871,Fee Waiver,False,2026-08-24
4513,15635870,Product Upgrade,False,2025-06-29
4514,15596713,Fee Waiver,False,2025-12-20
4515,15684211,Cashback,False,2026-04-23
4516,15760521,Product Upgrade,True,2024-09-13
4517,15760521,Product Upgrade,False,2026-06-15
4518,15608408,Loyalty Bonus,NULL,2026-02-24
4519,15730272,Fee Waiver,True,2025-10-30
4520,15730272,Fee Waiver,False,2025-06-10
4521,15741988,Product Upgrade,False,2025-12-10
4522,15721207,Cashback,True,2026-05-29
4523,15689412,Cashback,True,2026-01-25
4524,15689412,Fee Waiver,False,2025-11-09
4525,15798385,Cashback,False,2025-12-30
4526,15798385,Loyalty Bonus,True,2025-11-04
4527,15775339,Rate Discount,True,2025-03-16
4528,15585256,Fee Waiver,False,2026-06-15
4529,15780220,Rate Discount,True,2025-09-27
4530,15648951,Loyalty Bonus,True,2025-03-08
4531,15752409,Fee Waiver,False,2025-11-19
4532,15807524,Loyalty Bonus,True,"Jun 15, 2026"
4533,15766649,Fee Waiver,False,2024-12-08
4534,15766649,Loyalty Bonus,False,2026-08-31
4535,15581295,Loyalty Bonus,False,2025-06-06
4536,15665168,Fee Waiver,True,2026-05-06
4537,15665168,Loyalty Bonus,True,2025-04-08
4538,15715877,Product Upgrade,False,2025-09-02
4539,15756918,Product Upgrade,False,2026-07-16
4540,15756918,Fee Waiver,False,2024-12-26
4541,15746662,Fee Waiver,False,2026-08-13
4542,15746662,Cashback,True,2026-04-13
4543,15626679,Product Upgrade,True,2024-10-23
4544,15793343,Loyalty Bonus,True,2024-11-07
4545,15576774,Cashback,True,2025-04-21
4546,15801316,Rate Discount,True,2024-12-06
4547,15800514,N/A,True,2026-01-28
4548,15800514,Loyalty Bonus,False,2025-08-30
4549,15782096,Rate Discount,False,2026-02-17
4550,15783522,Rate Discount,True,2025-11-11
4551,15783522,Cashback,True,2026-03-23
4552,15756272,Loyalty Bonus,False,2024-09-17
4553,15600174,Product Upgrade,False,2026-01-13
4554,15752956,Fee Waiver,True,2026-01-16
4555,15766272,Rate Discount,False,2025-10-09
4556,15569764,Rate Discount,False,2026-04-04
4557,15569764,Fee Waiver,False,2024-11-29
4558,15736769,Product Upgrade,False,N/A
4559,15763381,Fee Waiver,True,2026-02-18
4560,15763381,Fee Waiver,False,2024-10-31
4561,15737133,Fee Waiver,True,2025-12-14
4562,15661723,Loyalty Bonus,False,2025-01-16
4563,15661723,Cashback,False,2026-06-13
4564,15649616,Cashback,False,2025-04-26
4565,15719017,Cashback,False,2026-01-13
4566,15720919,Cashback,False,2025-04-14
4567,15720919,Loyalty Bonus,False,2026-06-04
4568,15706706,Product Upgrade,False,2025-03-06
4569,15709653,Loyalty Bonus,False,2025-03-19
4570,15622442,Loyalty Bonus,False,2025-09-18
4571,22120949,Fee Waiver,True,2025-07-11
4572,15572801,Product Upgrade,False,2025-02-23
4573,15763414,Fee Waiver,True,2024-10-20
4574,15732265,Loyalty Bonus,True,2025-05-03
4575,15732265,Loyalty Bonus,True,2026-03-19
4576,15621974,Fee Waiver,False,2026-04-07
4577,15720706,Rate Discount,True,2025-10-19
4578,15759290,Product Upgrade,False,2025-02-22
4579,81972796,Fee Waiver,True,2026-04-12
4580,15713774,Product Upgrade,False,2025-05-23
4581,15713774,Product Upgrade,True,2026-08-27
4582,15691840,Rate Discount,MAYBE,2026-01-13
4583,15682021,Loyalty Bonus,True,2024-09-13
4584,15682021,Rate Discount,True,2025-11-03
4585,15612931,Loyalty Bonus,False,2026-03-27
4586,15676707,Rate Discount,True,2024-10-26
4587,15676707,Product Upgrade,True,2024-11-27
4588,15601383,Cashback,True,2026-08-23
4589,15662662,Fee Waiver,False,2024-09-14
4590,15752694,Loyalty Bonus,False,2024-09-11
